中文名,英文名,序号,海克斯名称
上古领主,Skarner,34,由心及物
上古领主,Skarner,35,最终形态
上古领主,Skarner,36,折磨者
上古领主,Skarner,37,扇巴掌
上古领主,Skarner,38,风语者的祝福
上古领主,Skarner,39,练腿日
上古领主,Skarner,40,圣火
上古领主,Skarner,41,质变：混沌
上古领主,Skarner,42,急救用具
上古领主,Skarner,43,侵蚀
上古领主,Skarner,44,逃跑计划
上古领主,Skarner,45,面包和奶酪
上古领主,Skarner,46,俯冲轰炸
上古领主,Skarner,47,神圣干预
上古领主,Skarner,48,溢流
上古领主,Skarner,49,炼狱龙魂
上古领主,Skarner,50,量子计算
上古领主,Skarner,51,终极刷新
上古领主,Skarner,52,雪球扭蛋机
上古领主,Skarner,53,吸血习性
上古领主,Skarner,54,面包和黄油
上古领主,Skarner,55,升级：雪球
上古领主,Skarner,56,全能龙魂
上古领主,Skarner,57,渴血
上古领主,Skarner,58,利刃华尔兹
上古领主,Skarner,59,会心防御
上古领主,Skarner,60,秘术冲拳
上古领主,Skarner,61,科学狂人
上古领主,Skarner,62,史上最大雪球
上古领主,Skarner,63,虚幻武器
上古领主,Skarner,64,罪恶快感
上古领主,Skarner,65,冰寒
上古领主,Skarner,66,缩小射线
上古领主,Skarner,67,穿针引线
上古领主,Skarner,68,终极不可阻挡
上古领主,Skarner,69,终极唤醒
上古领主,Skarner,70,战争交响乐
上古领主,Skarner,71,霸符兄弟
上古领主,Skarner,72,尊我为王
上古领主,Skarner,73,家园卫士
上古领主,Skarner,74,感受燃烧
上古领主,Skarner,75,小丑学院
上古领主,Skarner,76,物法皆修
上古领主,Skarner,77,更万用的瞄准镜
上古领主,Skarner,78,轨道镭射
上古领主,Skarner,79,炼狱导管
上古领主,Skarner,80,易损
上古领主,Skarner,81,你摸不到
上古领主,Skarner,82,珠光护手
上古领主,Skarner,83,防护面纱
上古领主,Skarner,84,残暴之力
上古领主,Skarner,85,炽烈黎明
上古领主,Skarner,86,杀戮时间到了
上古领主,Skarner,87,急急小子
上古领主,Skarner,88,任务：海牛阿福的勇士
上古领主,Skarner,89,关键暴击
上古领主,Skarner,90,火上浇油
上古领主,Skarner,91,魔法飞弹
上古领主,Skarner,92,退敌力场
上古领主,Skarner,93,帽上加帽
上古领主,Skarner,94,魔法转物理
上古领主,Skarner,95,回归基本功
上古领主,Skarner,96,大力
上古领主,Skarner,97,升级：耀光
上古领主,Skarner,98,升级：狂妄
上古领主,Skarner,99,巨人杀手
上古领主,Skarner,100,最万用的瞄准镜
上古领主,Skarner,101,回力OK镖
上古领主,Skarner,102,万用瞄准镜
上古领主,Skarner,103,灵巧
上古领主,Skarner,104,灵魂虹吸
上古领主,Skarner,105,不祥契约
上古领主,Skarner,106,精怪魔法
上古领主,Skarner,107,玻璃大炮
上古领主,Skarner,108,踢踏舞
上古领主,Skarner,109,闪电打击
上古领主,Skarner,110,吵闹鬼
上古领主,Skarner,111,地狱三头犬
上古领主,Skarner,112,闪闪现现
上古领主,Skarner,113,夺金
上古领主,Skarner,114,连拨击锤
上古领主,Skarner,115,一板一眼
上古领主,Skarner,116,尤里卡
上古领主,Skarner,117,双刀流
上古领主,Skarner,118,接二连三
上古领主,Skarner,119,基石法师
上古领主,Skarner,120,台风
上古领主,Skarner,121,升级：无尽之刃
上古领主,Skarner,122,精准奇才
上古领主,Skarner,123,有始有终
上古领主,Skarner,124,神射法师
上古领主,Skarner,125,唯快不破
上古领主,Skarner,126,超强大脑
上古领主,Skarner,127,巫师式思考
上古领主,Skarner,128,物理转魔法
上古领主,Skarner,129,点亮他们！
上古领主,Skarner,130,任务：沃格勒特的巫师帽
上古领主,Skarner,131,升级：收集者
上古领主,Skarner,132,升级：中娅
炽炎雏龙,Smolder,1,更万用的瞄准镜
炽炎雏龙,Smolder,2,炼狱龙魂
炽炎雏龙,Smolder,3,珠光护手
炽炎雏龙,Smolder,4,灵魂虹吸
炽炎雏龙,Smolder,5,万用瞄准镜
炽炎雏龙,Smolder,6,升级：无尽之刃
炽炎雏龙,Smolder,7,最万用的瞄准镜
炽炎雏龙,Smolder,8,面包和黄油
炽炎雏龙,Smolder,9,关键暴击
炽炎雏龙,Smolder,10,老练狙神
炽炎雏龙,Smolder,11,巨人杀手
炽炎雏龙,Smolder,12,渴血
炽炎雏龙,Smolder,13,易损
炽炎雏龙,Smolder,14,吸血习性
炽炎雏龙,Smolder,15,残暴之力
炽炎雏龙,Smolder,16,升级：耀光
炽炎雏龙,Smolder,17,一板一眼
炽炎雏龙,Smolder,18,质变：棱彩阶
炽炎雏龙,Smolder,19,暴击律动
炽炎雏龙,Smolder,20,循环往复
炽炎雏龙,Smolder,21,秘术冲拳
炽炎雏龙,Smolder,22,裁决使
炽炎雏龙,Smolder,23,穿针引线
炽炎雏龙,Smolder,24,魔法转物理
炽炎雏龙,Smolder,25,灵巧
炽炎雏龙,Smolder,26,火上浇油
炽炎雏龙,Smolder,27,会心防御
炽炎雏龙,Smolder,28,大力
炽炎雏龙,Smolder,29,物法皆修
炽炎雏龙,Smolder,30,面包和果酱
炽炎雏龙,Smolder,31,台风
炽炎雏龙,Smolder,32,魔法飞弹
炽炎雏龙,Smolder,33,升级：收集者
炽炎雏龙,Smolder,34,双刀流
炽炎雏龙,Smolder,35,连拨击锤
炽炎雏龙,Smolder,36,有始有终
炽炎雏龙,Smolder,37,罪恶快感
炽炎雏龙,Smolder,38,踢踏舞
炽炎雏龙,Smolder,39,叠角龙
炽炎雏龙,Smolder,40,活力再生
炽炎雏龙,Smolder,41,质变：黄金阶
炽炎雏龙,Smolder,42,家园卫士
炽炎雏龙,Smolder,43,闪电打击
炽炎雏龙,Smolder,44,歌利亚巨人
炽炎雏龙,Smolder,45,缩小射线
炽炎雏龙,Smolder,46,炼狱导管
炽炎雏龙,Smolder,47,溢流
炽炎雏龙,Smolder,48,虚幻武器
炽炎雏龙,Smolder,49,古式佳酿
炽炎雏龙,Smolder,50,作弊：我能回城！
炽炎雏龙,Smolder,51,练腿日
炽炎雏龙,Smolder,52,质变：混沌
炽炎雏龙,Smolder,53,战争交响乐
炽炎雏龙,Smolder,54,亮出你的剑
炽炎雏龙,Smolder,55,心灵净化
炽炎雏龙,Smolder,56,升级：狂妄
炽炎雏龙,Smolder,57,精准奇才
炽炎雏龙,Smolder,58,霸符兄弟
炽炎雏龙,Smolder,59,逃跑计划
炽炎雏龙,Smolder,60,全能龙魂
炽炎雏龙,Smolder,61,回归基本功
炽炎雏龙,Smolder,62,会心治疗
炽炎雏龙,Smolder,63,接二连三
炽炎雏龙,Smolder,64,玻璃大炮
炽炎雏龙,Smolder,65,急急小子
炽炎雏龙,Smolder,66,终极刷新
炽炎雏龙,Smolder,67,面包和奶酪
炽炎雏龙,Smolder,68,海洋龙魂
炽炎雏龙,Smolder,69,任务：海牛阿福的勇士
炽炎雏龙,Smolder,70,终极唤醒
炽炎雏龙,Smolder,71,地狱三头犬
炽炎雏龙,Smolder,72,杀戮时间到了
炽炎雏龙,Smolder,73,侵蚀
炽炎雏龙,Smolder,74,科学狂人
炽炎雏龙,Smolder,75,点亮他们！
炽炎雏龙,Smolder,76,防护面纱
炽炎雏龙,Smolder,77,精怪魔法
炽炎雏龙,Smolder,78,回力OK镖
炽炎雏龙,Smolder,79,无休回复
炽炎雏龙,Smolder,80,坦克引擎
炽炎雏龙,Smolder,81,夺金
炽炎雏龙,Smolder,82,由心及物
炽炎雏龙,Smolder,83,炽烈黎明
炽炎雏龙,Smolder,84,尊我为王
炽炎雏龙,Smolder,85,退敌力场
炽炎雏龙,Smolder,86,重量级打击手
炽炎雏龙,Smolder,87,神射法师
炽炎雏龙,Smolder,88,基石法师
炽炎雏龙,Smolder,89,唯快不破
炽炎雏龙,Smolder,90,吵闹鬼
炽炎雏龙,Smolder,91,利刃华尔兹
炽炎雏龙,Smolder,92,你摸不到
炽炎雏龙,Smolder,93,神圣干预
炽炎雏龙,Smolder,94,尤里卡
炽炎雏龙,Smolder,95,不祥契约
炽炎雏龙,Smolder,96,尖端发明家
炽炎雏龙,Smolder,97,巫师式思考
炽炎雏龙,Smolder,98,感受燃烧
炽炎雏龙,Smolder,99,小丑学院
炽炎雏龙,Smolder,100,任务：钢化你心
炽炎雏龙,Smolder,101,冰寒
炽炎雏龙,Smolder,102,坚韧
炽炎雏龙,Smolder,103,黎明使者的坚决
炽炎雏龙,Smolder,104,量子计算
炽炎雏龙,Smolder,105,山脉龙魂
炽炎雏龙,Smolder,106,物理转魔法
炽炎雏龙,Smolder,107,慢炖
炽炎雏龙,Smolder,108,轨道镭射
炽炎雏龙,Smolder,109,史上最大雪球
炽炎雏龙,Smolder,110,终极不可阻挡
炽炎雏龙,Smolder,111,闪闪现现
炽炎雏龙,Smolder,112,帽上加帽
炽炎雏龙,Smolder,113,星界躯体
炽炎雏龙,Smolder,114,俯冲轰炸
炽炎雏龙,Smolder,115,雪球扭蛋机
炽炎雏龙,Smolder,116,升级：雪球
炽炎雏龙,Smolder,117,冰霜 幽灵
炽炎雏龙,Smolder,118,任务：沃格勒特的巫师帽
炽炎雏龙,Smolder,119,超强大脑
炽炎雏龙,Smolder,120,自我毁灭
炽炎雏龙,Smolder,121,升级：中娅
琴瑟仙女,Sona,1,全心为你
琴瑟仙女,Sona,2,急救用具
琴瑟仙女,Sona,3,天音爆
琴瑟仙女,Sona,4,圣火
琴瑟仙女,Sona,5,会心治疗
琴瑟仙女,Sona,6,魔法飞弹
琴瑟仙女,Sona,7,溢流
琴瑟仙女,Sona,8,基石法师
琴瑟仙女,Sona,9,巫师式思考
琴瑟仙女,Sona,10,死亡之环
琴瑟仙女,Sona,11,风语者的祝福
琴瑟仙女,Sona,12,循环往复
琴瑟仙女,Sona,13,面包和果酱
琴瑟仙女,Sona,14,古式佳酿
琴瑟仙女,Sona,15,由心及物
琴瑟仙女,Sona,16,尤里卡
琴瑟仙女,Sona,17,质变：棱彩阶
琴瑟仙女,Sona,18,至高天诺言
琴瑟仙女,Sona,19,升级：米凯尔的祝福
琴瑟仙女,Sona,20,小猫咪找妈妈
琴瑟仙女,Sona,21,神射法师
琴瑟仙女,Sona,22,面包和黄油
琴瑟仙女,Sona,23,激光治疗
琴瑟仙女,Sona,24,帽上加帽
琴瑟仙女,Sona,25,物理转魔法
琴瑟仙女,Sona,26,蛋白粉奶昔
琴瑟仙女,Sona,27,炼狱导管
琴瑟仙女,Sona,28,坚韧
琴瑟仙女,Sona,29,裁决使
琴瑟仙女,Sona,30,心灵净化
琴瑟仙女,Sona,31,星界躯体
琴瑟仙女,Sona,32,珠光护手
琴瑟仙女,Sona,33,作弊：我能回城！
琴瑟仙女,Sona,34,杀戮时间到了
琴瑟仙女,Sona,35,急急小子
琴瑟仙女,Sona,36,巨人杀手
琴瑟仙女,Sona,37,质变：黄金阶
琴瑟仙女,Sona,38,海洋龙魂
琴瑟仙女,Sona,39,感受燃烧
琴瑟仙女,Sona,40,超强大脑
琴瑟仙女,Sona,41,神圣干预
琴瑟仙女,Sona,42,尖端发明家
琴瑟仙女,Sona,43,穿针引线
琴瑟仙女,Sona,44,炽烈黎明
琴瑟仙女,Sona,45,任务：沃格勒特的巫师帽
琴瑟仙女,Sona,46,家园卫士
琴瑟仙女,Sona,47,霸符兄弟
琴瑟仙女,Sona,48,无休回复
琴瑟仙女,Sona,49,有始有终
琴瑟仙女,Sona,50,强力护盾
琴瑟仙女,Sona,51,终极刷新
琴瑟仙女,Sona,52,练腿日
琴瑟仙女,Sona,53,质变：混沌
琴瑟仙女,Sona,54,坦克引擎
琴瑟仙女,Sona,55,关键暴击
琴瑟仙女,Sona,56,炼狱龙魂
琴瑟仙女,Sona,57,虚幻武器
琴瑟仙女,Sona,58,冰寒
琴瑟仙女,Sona,59,终极唤醒
琴瑟仙女,Sona,60,缩小射线
琴瑟仙女,Sona,61,逃跑计划
琴瑟仙女,Sona,62,老练狙神
琴瑟仙女,Sona,63,面包和奶酪
琴瑟仙女,Sona,64,全能龙魂
琴瑟仙女,Sona,65,会心防御
琴瑟仙女,Sona,66,更万用的瞄准镜
琴瑟仙女,Sona,67,防护面纱
琴瑟仙女,Sona,68,升级：中娅
琴瑟仙女,Sona,69,易损
琴瑟仙女,Sona,70,回归基本功
琴瑟仙女,Sona,71,侵蚀
琴瑟仙女,Sona,72,黎明使者的坚决
琴瑟仙女,Sona,73,精怪魔法
琴瑟仙女,Sona,74,歌利亚巨人
琴瑟仙女,Sona,75,火上浇油
琴瑟仙女,Sona,76,不祥契约
琴瑟仙女,Sona,77,退敌力场
琴瑟仙女,Sona,78,回力OK镖
琴瑟仙女,Sona,79,科学狂人
琴瑟仙女,Sona,80,任务：海牛阿福的勇士
琴瑟仙女,Sona,81,轨道镭射
琴瑟仙女,Sona,82,冰霜 幽灵
琴瑟仙女,Sona,83,夺金
琴瑟仙女,Sona,84,吸血习性
琴瑟仙女,Sona,85,秘术冲拳
琴瑟仙女,Sona,86,俯冲轰炸
琴瑟仙女,Sona,87,最万用的瞄准镜
琴瑟仙女,Sona,88,万用瞄准镜
琴瑟仙女,Sona,89,终极不可阻挡
琴瑟仙女,Sona,90,山脉龙魂
琴瑟仙女,Sona,91,台风
琴瑟仙女,Sona,92,玻璃大炮
琴瑟仙女,Sona,93,雪球扭蛋机
琴瑟仙女,Sona,94,量子计算
琴瑟仙女,Sona,95,史上最大雪球
琴瑟仙女,Sona,96,升级：雪球
琴瑟仙女,Sona,97,灵魂虹吸
琴瑟仙女,Sona,98,你摸不到
琴瑟仙女,Sona,99,唯快不破
琴瑟仙女,Sona,100,精准奇才
琴瑟仙女,Sona,101,任务：钢化你心
琴瑟仙女,Sona,102,连拨击锤
琴瑟仙女,Sona,103,尊我为王
琴瑟仙女,Sona,104,灵巧
琴瑟仙女,Sona,105,慢炖
琴瑟仙女,Sona,106,接二连三
琴瑟仙女,Sona,107,吵闹鬼
琴瑟仙女,Sona,108,双刀流
琴瑟仙女,Sona,109,罪恶快感
琴瑟仙女,Sona,110,点亮他们！
琴瑟仙女,Sona,111,渴血
琴瑟仙女,Sona,112,踢踏舞
琴瑟仙女,Sona,113,小丑学院
琴瑟仙女,Sona,114,闪闪现现
琴瑟仙女,Sona,115,重量级打击手
琴瑟仙女,Sona,116,自我毁灭
琴瑟仙女,Sona,117,战争交响乐
琴瑟仙女,Sona,118,利刃华尔兹
琴瑟仙女,Sona,119,地狱三头犬
琴瑟仙女,Sona,120,升级：耀光
琴瑟仙女,Sona,121,暴击律动
众星之子,Soraka,1,全心为你
众星之子,Soraka,2,急救用具
众星之子,Soraka,3,天音爆
众星之子,Soraka,4,会心治疗
众星之子,Soraka,5,圣火
众星之子,Soraka,6,坚韧
众星之子,Soraka,7,古式佳酿
众星之子,Soraka,8,星界躯体
众星之子,Soraka,9,由心及物
众星之子,Soraka,10,死亡之环
众星之子,Soraka,11,溢流
众星之子,Soraka,12,风语者的祝福
众星之子,Soraka,13,至高天诺言
众星之子,Soraka,14,升级：米凯尔的祝福
众星之子,Soraka,15,小猫咪找妈妈
众星之子,Soraka,16,无休回复
众星之子,Soraka,17,基石法师
众星之子,Soraka,18,激光治疗
众星之子,Soraka,19,蛋白粉奶昔
众星之子,Soraka,20,质变：棱彩阶
众星之子,Soraka,21,面包和果酱
众星之子,Soraka,22,巫师式思考
众星之子,Soraka,23,循环往复
众星之子,Soraka,24,坦克引擎
众星之子,Soraka,25,作弊：我能回城！
众星之子,Soraka,26,魔法飞弹
众星之子,Soraka,27,海洋龙魂
众星之子,Soraka,28,面包和黄油
众星之子,Soraka,29,面包和奶酪
众星之子,Soraka,30,冰寒
众星之子,Soraka,31,黎明使者的坚决
众星之子,Soraka,32,尤里卡
众星之子,Soraka,33,家园卫士
众星之子,Soraka,34,帽上加帽
众星之子,Soraka,35,终极刷新
众星之子,Soraka,36,质变：黄金阶
众星之子,Soraka,37,神圣干预
众星之子,Soraka,38,心灵净化
众星之子,Soraka,39,霸符兄弟
众星之子,Soraka,40,感受燃烧
众星之子,Soraka,41,练腿日
众星之子,Soraka,42,尖端发明家
众星之子,Soraka,43,急急小子
众星之子,Soraka,44,物理转魔法
众星之子,Soraka,45,逃跑计划
众星之子,Soraka,46,歌利亚巨人
众星之子,Soraka,47,炼狱导管
众星之子,Soraka,48,终极唤醒
众星之子,Soraka,49,巨人杀手
众星之子,Soraka,50,质变：混沌
众星之子,Soraka,51,超强大脑
众星之子,Soraka,52,不动如山
众星之子,Soraka,53,防护面纱
众星之子,Soraka,54,关键暴击
众星之子,Soraka,55,裁决使
众星之子,Soraka,56,珠光护手
众星之子,Soraka,57,扇巴掌
众星之子,Soraka,58,老练狙神
众星之子,Soraka,59,炽烈黎明
众星之子,Soraka,60,全能龙魂
众星之子,Soraka,61,任务：钢化你心
众星之子,Soraka,62,会心防御
众星之子,Soraka,63,任务：沃格勒特的巫师帽
众星之子,Soraka,64,退敌力场
众星之子,Soraka,65,坚若磐石
众星之子,Soraka,66,杀戮时间到了
众星之子,Soraka,67,神射法师
众星之子,Soraka,68,山脉龙魂
众星之子,Soraka,69,缩小射线
众星之子,Soraka,70,穿针引线
众星之子,Soraka,71,回归基本功
众星之子,Soraka,72,科学狂人
众星之子,Soraka,73,不祥契约
众星之子,Soraka,74,有始有终
众星之子,Soraka,75,残忍
众星之子,Soraka,76,恶趣味
众星之子,Soraka,77,炼狱龙魂
众星之子,Soraka,78,易损
众星之子,Soraka,79,轨道镭射
众星之子,Soraka,80,侵蚀
众星之子,Soraka,81,终极不可阻挡
众星之子,Soraka,82,升级：中娅
众星之子,Soraka,83,虚幻武器
众星之子,Soraka,84,吸血习性
众星之子,Soraka,85,回力OK镖
众星之子,Soraka,86,冰霜 幽灵
众星之子,Soraka,87,任务：海牛阿福的勇士
众星之子,Soraka,88,俯冲轰炸
众星之子,Soraka,89,慢炖
众星之子,Soraka,90,吵闹鬼
众星之子,Soraka,91,你摸不到
众星之子,Soraka,92,更万用的瞄准镜
众星之子,Soraka,93,量子计算
众星之子,Soraka,94,火上浇油
众星之子,Soraka,95,雪球扭蛋机
众星之子,Soraka,96,折磨者
众星之子,Soraka,97,重量级打击手
众星之子,Soraka,98,尊我为王
众星之子,Soraka,99,史上最大雪球
众星之子,Soraka,100,渴血
众星之子,Soraka,101,灵魂虹吸
众星之子,Soraka,102,闪闪现现
众星之子,Soraka,103,升级：雪球
众星之子,Soraka,104,夺金
众星之子,Soraka,105,灵巧
众星之子,Soraka,106,罪恶快感
众星之子,Soraka,107,巨像的勇气
众星之子,Soraka,108,强力护盾
众星之子,Soraka,109,精准奇才
众星之子,Soraka,110,秘术冲拳
众星之子,Soraka,111,双刀流
众星之子,Soraka,112,踢踏舞
众星之子,Soraka,113,最万用的瞄准镜
众星之子,Soraka,114,接二连三
众星之子,Soraka,115,台风
众星之子,Soraka,116,连拨击锤
众星之子,Soraka,117,小丑学院
众星之子,Soraka,118,玻璃大炮
众星之子,Soraka,119,万用瞄准镜
众星之子,Soraka,120,唯快不破
众星之子,Soraka,121,自我毁灭
众星之子,Soraka,122,战争交响乐
众星之子,Soraka,123,地狱三头犬
众星之子,Soraka,124,点亮他们！
众星之子,Soraka,125,利刃华尔兹
诺克萨斯统领,Swain,1,坦克引擎
诺克萨斯统领,Swain,2,吸血习性
诺克萨斯统领,Swain,3,坚韧
诺克萨斯统领,Swain,4,会心治疗
诺克萨斯统领,Swain,5,杀戮时间到了
诺克萨斯统领,Swain,6,歌利亚巨人
诺克萨斯统领,Swain,7,魔法飞弹
诺克萨斯统领,Swain,8,古式佳酿
诺克萨斯统领,Swain,9,死亡之环
诺克萨斯统领,Swain,10,炼狱导管
诺克萨斯统领,Swain,11,任务：钢化你心
诺克萨斯统领,Swain,12,慢炖
诺克萨斯统领,Swain,13,质变：棱彩阶
诺克萨斯统领,Swain,14,冰寒
诺克萨斯统领,Swain,15,星界躯体
诺克萨斯统领,Swain,16,恶趣味
诺克萨斯统领,Swain,17,由心及物
诺克萨斯统领,Swain,18,侵蚀
诺克萨斯统领,Swain,19,蛋白粉奶昔
诺克萨斯统领,Swain,20,巫师式思考
诺克萨斯统领,Swain,21,圣火
诺克萨斯统领,Swain,22,急救用具
诺克萨斯统领,Swain,23,循环往复
诺克萨斯统领,Swain,24,渴血
诺克萨斯统领,Swain,25,面包和奶酪
诺克萨斯统领,Swain,26,扇巴掌
诺克萨斯统领,Swain,27,溢流
诺克萨斯统领,Swain,28,裁决使
诺克萨斯统领,Swain,29,尤里卡
诺克萨斯统领,Swain,30,不祥契约
诺克萨斯统领,Swain,31,黎明使者的坚决
诺克萨斯统领,Swain,32,海洋龙魂
诺克萨斯统领,Swain,33,面包和黄油
诺克萨斯统领,Swain,34,折磨者
诺克萨斯统领,Swain,35,物理转魔法
诺克萨斯统领,Swain,36,无休回复
诺克萨斯统领,Swain,37,坚若磐石
诺克萨斯统领,Swain,38,不动如山
诺克萨斯统领,Swain,39,冰霜 幽灵
诺克萨斯统领,Swain,40,心灵净化
诺克萨斯统领,Swain,41,质变：黄金阶
诺克萨斯统领,Swain,42,珠光护手
诺克萨斯统领,Swain,43,作弊：我能回城！
诺克萨斯统领,Swain,44,帽上加帽
诺克萨斯统领,Swain,45,任务：沃格勒特的巫师帽
诺克萨斯统领,Swain,46,穿针引线
诺克萨斯统领,Swain,47,超强大脑
诺克萨斯统领,Swain,48,精怪魔法
诺克萨斯统领,Swain,49,升级：中娅
诺克萨斯统领,Swain,50,巨像的勇气
诺克萨斯统领,Swain,51,重量级打击手
诺克萨斯统领,Swain,52,终极不可阻挡
诺克萨斯统领,Swain,53,叠角龙
诺克萨斯统领,Swain,54,逃跑计划
诺克萨斯统领,Swain,55,易损
诺克萨斯统领,Swain,56,残忍
诺克萨斯统领,Swain,57,面包和果酱
诺克萨斯统领,Swain,58,终极唤醒
诺克萨斯统领,Swain,59,练腿日
诺克萨斯统领,Swain,60,基石法师
诺克萨斯统领,Swain,61,有始有终
诺克萨斯统领,Swain,62,山脉龙魂
诺克萨斯统领,Swain,63,风语者的祝福
诺克萨斯统领,Swain,64,尖端发明家
诺克萨斯统领,Swain,65,质变：混沌
诺克萨斯统领,Swain,66,炼狱龙魂
诺克萨斯统领,Swain,67,神圣干预
诺克萨斯统领,Swain,68,你摸不到
诺克萨斯统领,Swain,69,虚幻武器
诺克萨斯统领,Swain,70,霸符兄弟
诺克萨斯统领,Swain,71,巨人杀手
诺克萨斯统领,Swain,72,神射法师
诺克萨斯统领,Swain,73,老练狙神
诺克萨斯统领,Swain,74,全能龙魂
诺克萨斯统领,Swain,75,炽烈黎明
诺克萨斯统领,Swain,76,会心防御
诺克萨斯统领,Swain,77,俯冲轰炸
诺克萨斯统领,Swain,78,科学狂人
诺克萨斯统领,Swain,79,自我毁灭
诺克萨斯统领,Swain,80,雪球扭蛋机
诺克萨斯统领,Swain,81,终极刷新
诺克萨斯统领,Swain,82,量子计算
诺克萨斯统领,Swain,83,灵魂虹吸
诺克萨斯统领,Swain,84,升级：雪球
诺克萨斯统领,Swain,85,关键暴击
诺克萨斯统领,Swain,86,急急小子
诺克萨斯统领,Swain,87,强力护盾
诺克萨斯统领,Swain,88,火上浇油
诺克萨斯统领,Swain,89,任务：海牛阿福的勇士
诺克萨斯统领,Swain,90,缩小射线
诺克萨斯统领,Swain,91,感受燃烧
诺克萨斯统领,Swain,92,史上最大雪球
诺克萨斯统领,Swain,93,防护面纱
诺克萨斯统领,Swain,94,家园卫士
诺克萨斯统领,Swain,95,尊我为王
诺克萨斯统领,Swain,96,夺金
诺克萨斯统领,Swain,97,轨道镭射
诺克萨斯统领,Swain,98,战争交响乐
诺克萨斯统领,Swain,99,吵闹鬼
诺克萨斯统领,Swain,100,退敌力场
诺克萨斯统领,Swain,101,玻璃大炮
诺克萨斯统领,Swain,102,利刃华尔兹
诺克萨斯统领,Swain,103,小丑学院
诺克萨斯统领,Swain,104,回力OK镖
诺克萨斯统领,Swain,105,秘术冲拳
诺克萨斯统领,Swain,106,罪恶快感
诺克萨斯统领,Swain,107,更万用的瞄准镜
诺克萨斯统领,Swain,108,精准奇才
诺克萨斯统领,Swain,109,连拨击锤
诺克萨斯统领,Swain,110,唯快不破
诺克萨斯统领,Swain,111,踢踏舞
诺克萨斯统领,Swain,112,闪闪现现
诺克萨斯统领,Swain,113,最万用的瞄准镜
诺克萨斯统领,Swain,114,地狱三头犬
诺克萨斯统领,Swain,115,双刀流
诺克萨斯统领,Swain,116,万用瞄准镜
诺克萨斯统领,Swain,117,回归基本功
诺克萨斯统领,Swain,118,台风
诺克萨斯统领,Swain,119,接二连三
诺克萨斯统领,Swain,120,点亮他们！
诺克萨斯统领,Swain,121,灵巧
诺克萨斯统领,Swain,122,暴击律动
解脱者,Sylas,1,神射法师
解脱者,Sylas,2,吸血习性
解脱者,Sylas,3,裁决使
解脱者,Sylas,4,渴血
解脱者,Sylas,5,狂徒豪气
解脱者,Sylas,6,全凭身法
解脱者,Sylas,7,古式佳酿
解脱者,Sylas,8,快中求稳
解脱者,Sylas,9,尤里卡
解脱者,Sylas,10,面包和果酱
解脱者,Sylas,11,质变：棱彩阶
解脱者,Sylas,12,巫师式思考
解脱者,Sylas,13,暗影疾奔
解脱者,Sylas,14,循环往复
解脱者,Sylas,15,珠光护手
解脱者,Sylas,16,物理转魔法
解脱者,Sylas,17,溢流
解脱者,Sylas,18,穿针引线
解脱者,Sylas,19,魔法飞弹
解脱者,Sylas,20,面包和奶酪
解脱者,Sylas,21,由心及物
解脱者,Sylas,22,夜狩
解脱者,Sylas,23,最终形态
解脱者,Sylas,24,超强大脑
解脱者,Sylas,25,任务：沃格勒特的巫师帽
解脱者,Sylas,26,不祥契约
解脱者,Sylas,27,有始有终
解脱者,Sylas,28,死亡之环
解脱者,Sylas,29,帽上加帽
解脱者,Sylas,30,杀戮时间到了
解脱者,Sylas,31,炼狱导管
解脱者,Sylas,32,会心治疗
解脱者,Sylas,33,急救用具
解脱者,Sylas,34,巨人杀手
解脱者,Sylas,35,心灵净化
解脱者,Sylas,36,坦克引擎
解脱者,Sylas,37,质变：黄金阶
解脱者,Sylas,38,任务：钢化你心
解脱者,Sylas,39,大地苏醒
解脱者,Sylas,40,小丑学院
解脱者,Sylas,41,升级：中娅
解脱者,Sylas,42,作弊：我能回城！
解脱者,Sylas,43,逃跑计划
解脱者,Sylas,44,坚若磐石
解脱者,Sylas,45,歌利亚巨人
解脱者,Sylas,46,海洋龙魂
解脱者,Sylas,47,罪恶快感
解脱者,Sylas,48,坚韧
解脱者,Sylas,49,质变：混沌
解脱者,Sylas,50,虚幻武器
解脱者,Sylas,51,黎明使者的坚决
解脱者,Sylas,52,旋转至胜
解脱者,Sylas,53,灵魂虹吸
解脱者,Sylas,54,炼狱龙魂
解脱者,Sylas,55,圣火
解脱者,Sylas,56,面包和黄油
解脱者,Sylas,57,终极唤醒
解脱者,Sylas,58,秘术冲拳
解脱者,Sylas,59,尖端发明家
解脱者,Sylas,60,自我毁灭
解脱者,Sylas,61,无休回复
解脱者,Sylas,62,利刃华尔兹
解脱者,Sylas,63,练腿日
解脱者,Sylas,64,基石法师
解脱者,Sylas,65,关键暴击
解脱者,Sylas,66,俯冲轰炸
解脱者,Sylas,67,强力护盾
解脱者,Sylas,68,闪光弹
解脱者,Sylas,69,霸符兄弟
解脱者,Sylas,70,雪球扭蛋机
解脱者,Sylas,71,回归基本功
解脱者,Sylas,72,残忍
解脱者,Sylas,73,神圣干预
解脱者,Sylas,74,急急小子
解脱者,Sylas,75,恶趣味
解脱者,Sylas,76,重量级打击手
解脱者,Sylas,77,升级：雪球
解脱者,Sylas,78,全能龙魂
解脱者,Sylas,79,蛋白粉奶昔
解脱者,Sylas,80,科学狂人
解脱者,Sylas,81,星界躯体
解脱者,Sylas,82,量子计算
